Name,Category,Price,Quality
WarriorDragon,Deportes,26265,26
LegendsQuest,RPG,42815,100
EmpireLegends,Deportes,10779,35
LegendsEmpire,Estrategia,12876,44
LegendsQuest,Deportes,35534,27
DragonEmpire,Acción,38289,41
GalaxyQuest,Aventura,9696,37
WarriorGalaxy,Simulación,23252,66
EmpireLegends,Aventura,27028,65
EmpireQuest,Estrategia,38683,39
LegendsGalaxy,Acción,54669,94
WarriorEmpire,Estrategia,29463,28
LegendsEmpire,Deportes,30019,62
WarriorEmpire,Estrategia,28902,3
WarriorWarrior,Deportes,40496,83
GalaxyEmpire,Aventura,62071,35
QuestGalaxy,Deportes,1691,41
LegendsLegends,Acción,18869,49
LegendsWarrior,Aventura,5097,94
DragonWarrior,Aventura,39355,20
GalaxyDragon,Acción,16275,78
EmpireLegends,Estrategia,28686,29
GalaxyGalaxy,RPG,66468,93
WarriorDragon,Simulación,25769,48
LegendsWarrior,Aventura,57380,58
GalaxyQuest,Deportes,43810,37
QuestGalaxy,RPG,59326,97
QuestQuest,Aventura,9750,50
DragonEmpire,Aventura,43084,28
EmpireWarrior,Aventura,37308,48
QuestEmpire,Deportes,22184,89
QuestQuest,RPG,2359,13
EmpireQuest,Simulación,19160,78
EmpireQuest,Acción,2756,88
LegendsWarrior,Simulación,47146,16
QuestQuest,Simulación,50843,71
LegendsDragon,Deportes,6963,93
GalaxyEmpire,Acción,11219,8
WarriorGalaxy,RPG,3782,80
QuestGalaxy,Estrategia,51942,16
GalaxyDragon,Simulación,39185,86
GalaxyLegends,Deportes,23421,98
EmpireWarrior,Acción,26744,42
EmpireGalaxy,Acción,10552,64
EmpireWarrior,Deportes,32692,88
DragonEmpire,RPG,4986,68
LegendsEmpire,Simulación,7027,44
GalaxyGalaxy,Deportes,3199,39
GalaxyLegends,Simulación,6208,77
GalaxyEmpire,Aventura,40411,41
WarriorEmpire,Aventura,63120,40
WarriorWarrior,Deportes,32669,38
QuestDragon,RPG,46400,22
QuestWarrior,Estrategia,32647,36
WarriorLegends,Deportes,1937,69
WarriorGalaxy,Aventura,20137,27
EmpireGalaxy,Acción,23975,19
DragonDragon,Simulación,34867,94
EmpireEmpire,RPG,38739,77
EmpireWarrior,Simulación,17733,40
EmpireEmpire,RPG,36256,54
LegendsDragon,Simulación,22648,53
LegendsLegends,Acción,8788,74
WarriorWarrior,Aventura,9703,91
LegendsWarrior,Estrategia,12432,64
GalaxyLegends,RPG,4198,88
GalaxyQuest,Deportes,20832,53
WarriorGalaxy,Simulación,52526,63
QuestLegends,Estrategia,17923,31
WarriorDragon,Estrategia,26913,93
EmpireLegends,Estrategia,2738,64
DragonLegends,Deportes,40928,58
GalaxyWarrior,Estrategia,38063,78
EmpireDragon,RPG,46153,79
GalaxyGalaxy,Simulación,11454,43
QuestQuest,Acción,20010,70
DragonWarrior,Acción,27123,31
WarriorEmpire,Acción,3742,72
GalaxyDragon,Estrategia,31971,61
DragonEmpire,RPG,45864,6
GalaxyWarrior,Aventura,8717,35
LegendsQuest,Deportes,19630,12
GalaxyLegends,Aventura,11561,18
WarriorLegends,Estrategia,17432,19
EmpireEmpire,Estrategia,32296,64
QuestWarrior,Acción,3648,51
LegendsQuest,Estrategia,33222,55
EmpireDragon,Acción,27056,58
DragonDragon,Aventura,63721,13
QuestLegends,Estrategia,68100,67
DragonQuest,Simulación,47116,97
GalaxyQuest,Simulación,52623,94
DragonEmpire,Estrategia,25649,44
LegendsLegends,RPG,66729,76
WarriorEmpire,Estrategia,39101,4
GalaxyWarrior,Aventura,16815,13
EmpireEmpire,Deportes,39366,94
LegendsLegends,RPG,22603,43
LegendsLegends,Aventura,49130,48
GalaxyEmpire,Estrategia,18071,80
QuestQuest,Estrategia,42215,40
GalaxyQuest,RPG,67813,94
GalaxyEmpire,Acción,67755,43
QuestLegends,Deportes,17059,65
LegendsWarrior,Aventura,5882,59
WarriorGalaxy,Acción,45289,67
EmpireDragon,Acción,66115,41
DragonLegends,Acción,48818,38
GalaxyEmpire,Acción,37059,73
GalaxyWarrior,Estrategia,16601,73
EmpireLegends,Estrategia,887,64
WarriorQuest,Simulación,49322,89
EmpireEmpire,Deportes,58474,70
EmpireDragon,RPG,2445,63
DragonLegends,Acción,63698,96
QuestLegends,Aventura,11007,37
DragonLegends,Acción,28608,31
QuestQuest,RPG,8129,87
EmpireLegends,Acción,27419,1
LegendsWarrior,Estrategia,50085,29
EmpireDragon,RPG,18218,45
QuestLegends,Aventura,20773,99
DragonQuest,Aventura,7696,19
GalaxyEmpire,Deportes,16147,76
QuestDragon,Aventura,62987,92
GalaxyEmpire,Estrategia,51550,52
GalaxyGalaxy,Estrategia,18759,65
GalaxyEmpire,Acción,8014,98
WarriorDragon,Simulación,54398,36
DragonQuest,Estrategia,41710,100
QuestLegends,Simulación,46537,86
WarriorLegends,Estrategia,36527,23
EmpireWarrior,Estrategia,18101,60
GalaxyEmpire,Deportes,29664,22
LegendsWarrior,Estrategia,66158,72
EmpireLegends,Estrategia,39882,96
WarriorLegends,Acción,62092,53
GalaxyLegends,Simulación,30905,19
DragonLegends,RPG,44483,31
QuestEmpire,Acción,36932,71
EmpireGalaxy,Simulación,12590,98
LegendsWarrior,RPG,39169,23
GalaxyQuest,RPG,23482,47
WarriorWarrior,Estrategia,44851,58
QuestWarrior,RPG,466,37
GalaxyLegends,Acción,66369,41
DragonGalaxy,Aventura,14586,18
LegendsEmpire,Simulación,27219,43
QuestEmpire,Aventura,22064,69
WarriorLegends,RPG,19236,33
LegendsLegends,Estrategia,37077,0
DragonQuest,Deportes,30209,57
GalaxyWarrior,Aventura,63085,61
EmpireEmpire,Aventura,39113,89
GalaxyLegends,RPG,29850,85
DragonEmpire,Estrategia,18844,24
DragonQuest,Deportes,15828,33
DragonEmpire,Aventura,51632,25
WarriorLegends,Acción,43669,2
WarriorQuest,Aventura,32360,51
EmpireDragon,Deportes,36299,64
LegendsWarrior,Estrategia,51966,62
WarriorQuest,Simulación,41893,35
WarriorQuest,RPG,16375,50
EmpireLegends,Aventura,56670,100
GalaxyWarrior,Acción,64210,20
EmpireLegends,Simulación,63592,37
LegendsEmpire,RPG,14646,66
QuestLegends,Estrategia,60229,37
LegendsDragon,Acción,47384,58
LegendsGalaxy,Deportes,62857,26
QuestEmpire,Acción,7089,34
LegendsEmpire,Estrategia,58006,7
WarriorWarrior,Deportes,53086,62
QuestGalaxy,RPG,12469,79
DragonQuest,Simulación,55879,64
DragonQuest,Aventura,36264,52
EmpireLegends,Aventura,1292,94
GalaxyEmpire,Simulación,1852,18
LegendsWarrior,Acción,42959,22
QuestEmpire,RPG,15409,86
DragonEmpire,Aventura,36281,41
DragonEmpire,Estrategia,27169,23
LegendsEmpire,Acción,15553,32
EmpireEmpire,Aventura,28827,86
LegendsEmpire,Simulación,32651,5
QuestQuest,Acción,56805,85
QuestLegends,Simulación,56572,77
GalaxyDragon,Deportes,50610,2
GalaxyLegends,RPG,67939,78
GalaxyQuest,RPG,11664,38
QuestEmpire,Aventura,1664,19
DragonDragon,Simulación,36718,66
EmpireWarrior,Deportes,49901,47
GalaxyEmpire,Simulación,20365,26
WarriorLegends,RPG,61973,57
GalaxyWarrior,Deportes,61075,59
GalaxyDragon,Estrategia,61643,59
WarriorDragon,Aventura,11462,100
QuestQuest,Deportes,7620,87
EmpireGalaxy,Acción,56605,72
EmpireLegends,Aventura,11152,98
LegendsGalaxy,RPG,17491,72
LegendsDragon,Acción,24788,64
QuestQuest,Acción,10553,29
QuestLegends,Deportes,21690,24
EmpireGalaxy,Simulación,9331,67
LegendsEmpire,Aventura,6028,24
GalaxyEmpire,Deportes,52660,33
EmpireQuest,RPG,53973,83
GalaxyLegends,Simulación,26741,7
LegendsWarrior,RPG,55835,21
DragonWarrior,RPG,17623,83
GalaxyWarrior,Acción,475,66
GalaxyWarrior,Simulación,22754,75
EmpireLegends,RPG,54446,46
QuestGalaxy,RPG,60845,35
EmpireEmpire,Deportes,979,66
EmpireLegends,RPG,12005,54
GalaxyQuest,Estrategia,43171,72
DragonEmpire,Aventura,44684,49
LegendsLegends,Acción,25861,63
QuestQuest,RPG,63198,48
WarriorQuest,Deportes,51037,27
GalaxyLegends,RPG,51343,34
DragonGalaxy,Deportes,42560,77
DragonQuest,Simulación,43314,23
EmpireDragon,Aventura,36740,93
DragonEmpire,Estrategia,34507,76
QuestWarrior,Deportes,33651,81
GalaxyEmpire,Acción,21295,51
GalaxyDragon,Deportes,66110,18
WarriorLegends,Acción,37304,54
GalaxyEmpire,Acción,28016,35
EmpireGalaxy,Deportes,26670,10
QuestQuest,Simulación,2046,11
GalaxyQuest,Estrategia,25493,59
WarriorQuest,Estrategia,15770,15
WarriorWarrior,Acción,777,61
DragonGalaxy,Estrategia,41375,18
WarriorLegends,Simulación,10248,23
LegendsEmpire,Acción,23494,87
QuestEmpire,Aventura,24112,8
LegendsLegends,RPG,54769,88
EmpireWarrior,Deportes,7214,65
DragonEmpire,Aventura,56366,54
DragonEmpire,Acción,64613,14
GalaxyGalaxy,Deportes,53175,62
GalaxyQuest,Aventura,25336,49
DragonWarrior,Deportes,47105,15
QuestWarrior,Estrategia,34942,97
LegendsQuest,RPG,148,86
LegendsGalaxy,Estrategia,9774,15
EmpireQuest,RPG,62182,59
QuestQuest,Acción,27854,83
DragonGalaxy,Estrategia,65507,81
LegendsQuest,Estrategia,67514,98
EmpireWarrior,Estrategia,25362,6
DragonLegends,Estrategia,11918,35
WarriorDragon,Estrategia,45230,10
QuestGalaxy,RPG,2003,52
GalaxyDragon,Simulación,42463,69
WarriorGalaxy,Estrategia,11377,34
DragonWarrior,Simulación,22344,82
WarriorEmpire,Estrategia,48389,21
LegendsDragon,Estrategia,67176,99
WarriorGalaxy,Simulación,15181,93
WarriorEmpire,Deportes,34085,50
WarriorWarrior,Simulación,7702,6
EmpireQuest,Aventura,2816,54
GalaxyEmpire,Deportes,19913,6
QuestWarrior,RPG,58442,14
WarriorEmpire,Deportes,16537,62
GalaxyDragon,Estrategia,15563,43
QuestDragon,Simulación,1623,0
WarriorQuest,Acción,32730,85
GalaxyDragon,RPG,25549,72
GalaxyEmpire,Aventura,28461,90
WarriorEmpire,RPG,46649,25
GalaxyGalaxy,RPG,43329,41
GalaxyWarrior,Deportes,44044,88
GalaxyQuest,RPG,33197,96
GalaxyQuest,Simulación,5116,20
DragonWarrior,Simulación,35794,81
DragonEmpire,Simulación,25526,36
QuestGalaxy,Aventura,12353,26
QuestDragon,Deportes,57250,56
QuestDragon,Acción,21068,58
WarriorWarrior,RPG,18520,88
GalaxyDragon,Acción,55803,84
GalaxyLegends,Aventura,37594,2
WarriorDragon,Deportes,52735,15
WarriorWarrior,Deportes,12381,80
QuestQuest,Estrategia,36117,79
LegendsGalaxy,Deportes,52493,94
QuestEmpire,Acción,6148,37
GalaxyWarrior,Estrategia,60063,83
WarriorQuest,Simulación,3251,72
DragonLegends,RPG,55031,5
EmpireQuest,RPG,13036,43
LegendsLegends,Acción,21462,43
DragonQuest,Acción,46362,26
DragonLegends,RPG,53263,40
LegendsWarrior,Simulación,10459,39
LegendsEmpire,RPG,10086,76
DragonGalaxy,Simulación,30756,1
EmpireLegends,RPG,20817,74
QuestEmpire,Deportes,3504,50
EmpireGalaxy,RPG,54356,37
WarriorQuest,Estrategia,41689,76
GalaxyDragon,Estrategia,19390,92
GalaxyWarrior,Simulación,28982,51
QuestDragon,Simulación,61930,24
EmpireLegends,RPG,64032,1
QuestWarrior,RPG,2203,44
GalaxyGalaxy,Deportes,61298,47
WarriorQuest,Simulación,36358,71
DragonEmpire,Simulación,61594,56
EmpireDragon,RPG,32351,71
GalaxyQuest,Deportes,9607,38
QuestEmpire,RPG,26221,53
EmpireQuest,Deportes,41671,16
LegendsGalaxy,Estrategia,22404,76
EmpireQuest,Simulación,18131,18
QuestQuest,Simulación,12618,84
GalaxyDragon,Acción,29,97
QuestGalaxy,RPG,57831,62
LegendsGalaxy,Deportes,3651,1
EmpireDragon,Acción,3252,23
GalaxyDragon,Simulación,43904,73
DragonDragon,Simulación,65892,81
EmpireEmpire,Estrategia,12407,40
WarriorLegends,Estrategia,23317,53
DragonQuest,Aventura,15067,35
LegendsDragon,Deportes,29532,5
WarriorGalaxy,Simulación,21250,8
LegendsQuest,Estrategia,60261,14
DragonQuest,Aventura,28639,16
EmpireDragon,Deportes,51454,62
GalaxyQuest,Aventura,53570,59
QuestDragon,Simulación,23264,54
LegendsGalaxy,RPG,69696,83
GalaxyGalaxy,Acción,53081,85
WarriorGalaxy,Simulación,60984,14
LegendsGalaxy,Aventura,11806,36
DragonQuest,Estrategia,17681,60
WarriorQuest,Aventura,33266,11
LegendsLegends,Estrategia,31164,97
WarriorLegends,Deportes,26512,58
QuestWarrior,Acción,36298,86
QuestQuest,Aventura,24507,90
EmpireLegends,Deportes,35587,49
GalaxyLegends,Estrategia,32530,76
EmpireQuest,Estrategia,44822,0
WarriorQuest,Aventura,41909,70
DragonQuest,RPG,32086,23
QuestGalaxy,Aventura,5334,17
LegendsDragon,Acción,49655,6
QuestWarrior,Simulación,17917,51
WarriorEmpire,Aventura,26656,41
EmpireLegends,Acción,30139,46
LegendsLegends,Acción,6254,71
WarriorGalaxy,Aventura,47726,81
QuestDragon,Aventura,25608,79
EmpireQuest,Acción,54711,11
GalaxyGalaxy,Simulación,23475,95
LegendsGalaxy,Deportes,19862,7
GalaxyQuest,RPG,52523,4
WarriorWarrior,Simulación,53951,42
QuestLegends,Aventura,22857,93
LegendsWarrior,RPG,24788,19
GalaxyQuest,RPG,54740,37
DragonQuest,Estrategia,422,33
QuestDragon,Acción,18381,63
LegendsLegends,Simulación,20922,49
DragonEmpire,Deportes,52482,49
EmpireDragon,Aventura,33782,46
LegendsQuest,Estrategia,30135,68
DragonLegends,Deportes,10523,11
DragonWarrior,Aventura,25480,48
EmpireDragon,RPG,23271,64
QuestQuest,Deportes,6305,98
LegendsDragon,Aventura,69824,34
WarriorGalaxy,Estrategia,14439,52
QuestGalaxy,Estrategia,61905,35
LegendsEmpire,Estrategia,40839,92
GalaxyEmpire,Aventura,15331,19
DragonWarrior,RPG,23348,43
EmpireEmpire,Estrategia,44158,91
GalaxyWarrior,Acción,6453,44
EmpireWarrior,Estrategia,6756,34
EmpireEmpire,Estrategia,35089,80
QuestLegends,Deportes,64937,52
EmpireQuest,Acción,1082,62
GalaxyQuest,RPG,9087,45
WarriorDragon,Acción,48485,5
EmpireWarrior,RPG,23634,39
LegendsEmpire,Aventura,12012,56
LegendsLegends,RPG,30425,85
GalaxyWarrior,Acción,1762,14
DragonLegends,Acción,32770,71
QuestQuest,Simulación,56950,65
WarriorQuest,Simulación,60876,43
LegendsWarrior,Aventura,14386,77
GalaxyLegends,Estrategia,16423,88
DragonQuest,Aventura,39153,62
EmpireWarrior,Estrategia,5970,16
EmpireGalaxy,Simulación,24522,18
WarriorGalaxy,Simulación,52754,44
QuestEmpire,Simulación,40933,81
GalaxyWarrior,Deportes,31809,73
GalaxyLegends,RPG,3012,32
QuestEmpire,Estrategia,9460,23
QuestDragon,Acción,45591,99
LegendsQuest,RPG,38029,29
DragonQuest,Simulación,67564,75
WarriorLegends,RPG,34079,6
EmpireQuest,RPG,26140,9
LegendsWarrior,Aventura,10051,34
GalaxyWarrior,Aventura,37732,88
QuestQuest,RPG,56749,6
QuestDragon,RPG,56049,9
LegendsEmpire,Aventura,47048,72
EmpireWarrior,Aventura,50104,96
WarriorDragon,Acción,61889,18
GalaxyWarrior,Acción,49876,12
QuestGalaxy,Acción,14626,4
EmpireWarrior,Acción,33450,34
GalaxyGalaxy,Acción,23366,90
WarriorEmpire,RPG,58363,9
EmpireWarrior,Simulación,34036,24
WarriorWarrior,Aventura,11354,8
LegendsGalaxy,RPG,43450,48
EmpireWarrior,RPG,1142,92
DragonEmpire,Acción,48089,35
LegendsWarrior,Simulación,16146,100
LegendsGalaxy,Deportes,49922,90
QuestQuest,Acción,5231,74
EmpireWarrior,Aventura,47098,74
DragonWarrior,Acción,43671,39
QuestGalaxy,Simulación,33674,18
WarriorDragon,Simulación,61932,28
LegendsGalaxy,Simulación,15652,64
DragonWarrior,Aventura,60707,55
QuestGalaxy,Acción,42228,8
LegendsDragon,Aventura,36490,83
WarriorEmpire,Simulación,60925,80
QuestGalaxy,Deportes,67445,24
WarriorEmpire,Simulación,18588,2
LegendsQuest,RPG,14736,5
DragonGalaxy,Simulación,15289,97
EmpireLegends,RPG,28948,58
LegendsWarrior,Aventura,16805,32
DragonWarrior,Acción,63461,33
GalaxyQuest,Estrategia,33654,66
LegendsDragon,Simulación,6196,13
QuestQuest,Acción,57267,20
LegendsEmpire,Estrategia,3424,69
WarriorEmpire,RPG,5305,53
QuestWarrior,Aventura,61981,65
GalaxyGalaxy,Simulación,51036,35
QuestGalaxy,RPG,65915,86
GalaxyDragon,Aventura,35186,61
LegendsDragon,Estrategia,53744,55
WarriorGalaxy,Deportes,1677,58
QuestGalaxy,Aventura,63124,96
QuestEmpire,Estrategia,19643,14
LegendsDragon,Aventura,14127,21
DragonQuest,Estrategia,45769,53
DragonQuest,Estrategia,65010,12
WarriorQuest,Deportes,25632,20
WarriorEmpire,Simulación,8922,20
QuestEmpire,RPG,816,26
QuestQuest,Simulación,59758,21
GalaxyEmpire,Acción,45279,68
WarriorWarrior,Deportes,55901,6
WarriorEmpire,Deportes,63792,25
LegendsDragon,Estrategia,39680,90
LegendsGalaxy,Aventura,19394,25
LegendsQuest,Acción,10962,38
LegendsWarrior,Acción,25490,93
LegendsQuest,Deportes,67872,6
DragonEmpire,Acción,7444,21
WarriorGalaxy,Estrategia,5090,96
EmpireWarrior,Aventura,34805,50
DragonDragon,Deportes,19723,48
WarriorDragon,Aventura,48016,46
EmpireDragon,Estrategia,25081,87
EmpireQuest,Simulación,67800,49
EmpireQuest,Acción,59508,26
EmpireDragon,RPG,10778,26
GalaxyDragon,RPG,3553,35
LegendsDragon,Simulación,4354,88
DragonQuest,Deportes,9021,61
WarriorGalaxy,Simulación,10333,49
GalaxyLegends,Estrategia,63187,70
EmpireQuest,Simulación,41811,8
GalaxyEmpire,RPG,41685,8
LegendsEmpire,Simulación,50146,1
QuestEmpire,Deportes,29788,42
EmpireEmpire,RPG,67015,45
LegendsQuest,Aventura,43012,100
QuestQuest,Deportes,32151,64
DragonDragon,RPG,5476,4
LegendsWarrior,Estrategia,55905,94
DragonQuest,RPG,29815,75
GalaxyEmpire,Estrategia,32087,95
GalaxyEmpire,Deportes,15543,41
DragonDragon,RPG,16877,64
EmpireDragon,Estrategia,49563,65
LegendsDragon,Estrategia,16718,90
GalaxyEmpire,RPG,13917,22
LegendsQuest,Acción,55990,90
QuestGalaxy,RPG,58972,55
QuestDragon,RPG,9184,52
GalaxyDragon,Deportes,44309,44
EmpireQuest,Acción,41788,71
DragonGalaxy,Acción,6679,28
GalaxyWarrior,Estrategia,30817,27
GalaxyGalaxy,Deportes,8569,28
EmpireWarrior,RPG,55780,44
WarriorQuest,Deportes,6970,65
DragonEmpire,Estrategia,57464,7
QuestQuest,Simulación,37018,29
LegendsLegends,Acción,23023,93
WarriorQuest,Estrategia,66133,8
EmpireQuest,RPG,239,89
QuestLegends,RPG,51147,4
LegendsDragon,Estrategia,12515,98
WarriorWarrior,Aventura,57019,29
QuestQuest,Simulación,39152,18
WarriorGalaxy,Deportes,41231,91
DragonLegends,Estrategia,45068,32
GalaxyQuest,Aventura,37412,73
WarriorEmpire,Simulación,12872,55
QuestLegends,Aventura,52965,75
QuestEmpire,Deportes,13196,70
WarriorWarrior,RPG,68826,58
LegendsQuest,Aventura,38838,3
LegendsGalaxy,Deportes,61579,61
QuestDragon,Acción,8855,83
WarriorDragon,Estrategia,35419,46
LegendsGalaxy,RPG,8569,48
QuestGalaxy,Estrategia,21066,94
LegendsQuest,RPG,53317,20
GalaxyLegends,Deportes,10370,23
EmpireWarrior,Acción,27509,68
EmpireWarrior,Simulación,49596,1
EmpireEmpire,Aventura,7827,100
DragonLegends,RPG,32860,84
DragonGalaxy,Aventura,20756,100
QuestGalaxy,RPG,59141,49
QuestGalaxy,RPG,41985,47
LegendsDragon,Acción,21072,87
EmpireWarrior,Deportes,41746,100
EmpireGalaxy,Simulación,56517,23
LegendsWarrior,RPG,16428,19
LegendsGalaxy,Acción,523,5
GalaxyWarrior,Estrategia,35970,92
LegendsEmpire,Acción,46903,70
WarriorEmpire,RPG,32029,96
EmpireEmpire,RPG,59319,28
GalaxyGalaxy,Deportes,65054,94
QuestDragon,Aventura,9224,28
DragonQuest,Aventura,48876,57
EmpireQuest,Acción,60803,72
WarriorGalaxy,Estrategia,8070,2
DragonLegends,Acción,35378,60
LegendsEmpire,Deportes,6419,84
EmpireQuest,Acción,1599,72
GalaxyDragon,Acción,62619,28
QuestEmpire,Aventura,24431,71
DragonQuest,Estrategia,45419,81
EmpireDragon,RPG,53895,44
EmpireWarrior,Deportes,34470,48
DragonGalaxy,Acción,11930,68
QuestEmpire,RPG,8365,27
WarriorQuest,Deportes,4861,56
LegendsWarrior,Acción,62601,46
EmpireEmpire,Aventura,52257,56
QuestDragon,RPG,61356,21
DragonEmpire,Aventura,52680,48
QuestQuest,Estrategia,10467,50
WarriorEmpire,Deportes,9535,100
DragonLegends,RPG,47157,76
WarriorQuest,Simulación,44931,45
EmpireLegends,Deportes,55108,95
WarriorLegends,Simulación,58459,95
GalaxyLegends,Deportes,33042,85
GalaxyWarrior,Aventura,39195,25
DragonGalaxy,Estrategia,13666,95
DragonQuest,Acción,49931,26
GalaxyEmpire,Acción,28265,13
EmpireQuest,Deportes,8900,89
LegendsDragon,Aventura,65668,86
QuestDragon,Estrategia,8604,87
EmpireDragon,RPG,40389,74
DragonEmpire,Deportes,51570,49
WarriorDragon,Acción,6333,26
LegendsGalaxy,Aventura,33571,2
EmpireWarrior,Acción,26714,58
WarriorWarrior,Estrategia,35843,68
LegendsQuest,Aventura,50491,47
QuestDragon,Deportes,42955,10
LegendsEmpire,Deportes,65443,0
GalaxyQuest,Simulación,31314,20
EmpireQuest,Acción,32653,22
QuestQuest,Simulación,48353,64
LegendsLegends,Aventura,35582,52
QuestDragon,RPG,17639,90
GalaxyGalaxy,Simulación,30194,76
GalaxyGalaxy,Aventura,2333,98
LegendsQuest,Simulación,58322,13
LegendsQuest,Simulación,10792,56
WarriorDragon,Simulación,67465,57
WarriorDragon,Acción,52995,90
EmpireEmpire,Acción,62086,20
EmpireQuest,RPG,15508,6
QuestEmpire,Aventura,44095,9
QuestWarrior,Estrategia,57405,85
WarriorWarrior,Acción,12057,55
GalaxyDragon,Aventura,19375,91
DragonLegends,RPG,11906,56
EmpireGalaxy,Estrategia,24508,83
LegendsGalaxy,Simulación,16672,53
LegendsQuest,Acción,52437,33
WarriorDragon,Estrategia,26185,73
LegendsLegends,Simulación,55320,22
EmpireEmpire,Estrategia,43878,90
WarriorDragon,Deportes,27738,82
EmpireDragon,RPG,40841,89
QuestWarrior,Estrategia,41359,29
WarriorLegends,Simulación,40243,87
QuestWarrior,Aventura,4955,78
QuestEmpire,Acción,53813,85
LegendsLegends,Aventura,54064,47
DragonDragon,RPG,6955,83
WarriorLegends,Aventura,16553,96
EmpireWarrior,Aventura,39654,89
DragonWarrior,Deportes,33768,10
DragonQuest,Simulación,8764,87
DragonEmpire,RPG,57912,99
QuestDragon,Aventura,49398,24
DragonQuest,Deportes,51463,61
QuestQuest,Estrategia,18452,15
EmpireQuest,Acción,55688,77
DragonLegends,Acción,44410,38
EmpireEmpire,Acción,27678,78
EmpireQuest,Deportes,28431,23
QuestGalaxy,Estrategia,47562,14
WarriorWarrior,RPG,69237,18
GalaxyQuest,Estrategia,2996,39
EmpireQuest,RPG,26722,36
WarriorDragon,RPG,46954,38
EmpireEmpire,Simulación,26249,63
LegendsQuest,Simulación,39074,60
DragonQuest,Aventura,6972,33
WarriorGalaxy,Aventura,62103,87
DragonGalaxy,Deportes,47100,35
DragonLegends,Estrategia,52921,35
GalaxyWarrior,Deportes,18580,90
DragonEmpire,Acción,44092,19
LegendsDragon,RPG,41193,100
WarriorEmpire,Deportes,35257,87
QuestLegends,RPG,38204,77
GalaxyQuest,Simulación,30753,11
WarriorGalaxy,Simulación,20111,65
QuestGalaxy,Estrategia,66156,17
EmpireDragon,Estrategia,20543,58
QuestQuest,Estrategia,33124,14
GalaxyQuest,Simulación,50046,31
EmpireEmpire,Deportes,28280,76
QuestDragon,Estrategia,34935,8
LegendsWarrior,Deportes,409,82
WarriorEmpire,Estrategia,48585,23
WarriorEmpire,Simulación,1097,41
EmpireEmpire,Acción,45891,8
DragonLegends,RPG,36577,49
QuestQuest,Aventura,9260,21
LegendsQuest,Estrategia,53608,69
DragonEmpire,Aventura,9244,81
EmpireDragon,Acción,6211,12
DragonGalaxy,Acción,53167,86
WarriorWarrior,Aventura,65505,36
EmpireWarrior,Simulación,49909,4
DragonGalaxy,Aventura,66569,10
LegendsWarrior,Acción,47946,48
LegendsDragon,Aventura,41874,26
QuestQuest,Estrategia,10641,78
WarriorLegends,Deportes,38361,86
WarriorWarrior,Estrategia,44038,68
GalaxyQuest,Estrategia,22803,10
LegendsEmpire,Estrategia,26287,77
DragonEmpire,Aventura,67997,69
DragonQuest,Estrategia,39430,61
EmpireQuest,Acción,8925,71
